ID,专利,商标,著作权
5981691,0,1,0
5981692,0,0,0
5981693,1,1,0
5981695,1,1,0
5981696,0,0,1
5981697,0,1,1
5981698,1,1,1
5981699,0,0,0
5981700,0,0,0
5981701,0,0,0
5981702,0,0,0
5981703,0,0,0
5981704,1,0,1
5981705,0,0,NA
5981706,0,0,0
5981707,0,1,1
5981708,0,0,0
5981709,1,0,1
5981710,0,0,0
5981712,0,0,0
5981713,0,1,0
5981714,0,0,1
5981717,0,1,0
5981718,1,1,1
5981719,0,1,1
5981720,1,1,1
5981721,0,0,0
5981723,1,0,0
5981724,0,1,1
5981726,0,0,0
5981727,1,1,1
5981729,0,1,1
5981730,0,0,0
5981731,0,1,1
5981732,0,0,0
5981733,1,0,1
5981734,1,1,1
5981735,0,1,1
5981737,1,1,0
5981738,0,0,0
5981739,0,0,0
5981741,0,0,0
5981743,0,0,0
5981744,0,1,1
5981745,0,1,1
5981747,0,0,0
5981748,0,0,0
5981749,1,1,0
5981750,1,0,1
5981752,0,0,0
5981753,0,0,0
5981754,1,1,1
5981755,0,1,1
5981756,0,0,0
5981757,1,1,0
5981758,0,0,0
5981759,0,0,0
5981760,0,1,1
5981764,1,1,1
5981765,1,0,1
5981766,0,0,0
5981767,0,0,0
5981768,1,1,1
5981770,0,0,0
5981771,1,0,1
5981772,0,0,0
5981773,1,1,1
5981775,0,1,1
5981776,0,0,0
5981777,0,0,0
5981778,0,0,0
5981779,1,0,0
5981781,0,1,0
5981782,1,1,0
5981783,0,0,1
5981784,0,0,0
5981785,1,1,0
5981786,0,0,0
5981787,0,1,1
5981788,1,0,0
5981789,1,1,0
5981790,0,1,1
5981791,0,0,0
5981792,0,0,1
5981793,0,1,1
5981794,0,0,0
5981796,0,0,0
5981797,0,0,0
5981799,0,1,1
5981800,0,0,0
5981801,0,0,0
5981802,1,0,1
5981803,0,0,0
5981804,1,0,1
5981805,0,1,0
5981806,0,0,0
5981807,0,0,0
5981808,0,0,0
5981809,0,0,0
5981810,0,0,0
5981811,1,1,0
5981814,1,0,0
5981815,0,0,0
5981816,0,0,0
5981817,0,0,0
5981818,0,0,0
5981819,0,0,0
5981820,0,1,0
5981821,1,1,1
5981822,1,1,1
5981823,0,0,0
5981824,1,1,0
5981826,0,0,0
5981827,0,1,1
5981828,1,1,1
5981830,1,0,1
5981831,0,0,0
5981832,0,0,0
5981833,0,0,0
5981834,1,1,1
5981835,0,0,0
5981837,0,1,1
5981839,1,1,0
5981840,0,0,0
5981841,0,0,0
5981842,1,1,1
5981843,1,0,1
5981844,0,0,0
5981845,1,1,0
5981846,1,1,0
5981847,0,1,0
5981848,1,1,0
5981849,1,0,1
5981850,0,1,1
5981851,0,0,0
5981852,0,0,0
5981853,1,0,1
5981854,NA,1,1
5981855,1,1,0
5981856,0,0,0
5981857,0,1,0
5981858,1,0,1
5981859,0,NA,0
5981861,1,1,1
5981863,0,1,1
5981864,0,1,1
5981865,1,1,1
5981866,0,0,0
5981867,0,0,0
5981868,0,0,0
5981869,0,0,NA
5981870,0,0,1
5981872,0,0,0
5981873,1,1,0
5981874,1,0,1
5981876,0,0,0
5981877,0,1,1
5981878,0,0,0
5981879,0,0,0
5981883,1,0,1
5981886,0,0,1
5981887,0,1,0
5981888,1,0,0
5981889,1,0,1
5981890,0,0,0
5981891,0,0,0
5981893,0,1,1
5981894,1,1,1
5981897,0,0,0
5981898,1,0,1
5981899,0,0,0
5981900,1,1,1
5981901,0,0,0
5981902,1,1,1
5981904,1,1,1
5981906,0,0,0
5981907,1,1,1
5981908,1,0,1
5981909,0,0,1
5981910,0,1,1
5981911,0,0,0
5981912,1,0,0
5981913,0,0,0
5981914,0,0,0
5981915,0,0,0
5981918,0,0,0
5981919,1,1,1
5981920,0,1,0
5981921,1,0,1
5981922,1,0,1
5981923,1,0,1
5981924,0,0,0
5981925,0,1,1
5981926,1,1,1
5981929,0,0,1
5981932,0,1,1
5981933,0,1,1
5981934,0,1,0
5981935,1,1,0
5981937,0,0,0
5981938,0,0,0
5981939,0,0,0
5981940,0,0,0
5981941,1,1,0
5981943,0,0,1
5981944,0,0,0
5981945,0,0,0
5981946,0,0,0
5981947,0,0,0
5981948,0,0,0
5981951,1,1,0
5981952,0,0,0
5981955,0,1,1
5981956,1,0,0
5981957,1,0,1
5981958,0,1,1
5981959,1,1,1
5981961,1,0,0
5981962,0,0,1
5981965,0,0,0
5981966,0,0,0
5981967,1,0,0
5981969,0,0,0
5981971,0,1,0
5981972,0,0,0
5981973,1,0,NA
5981974,0,1,0
5981975,1,1,0
5981976,1,0,1
5981977,0,1,1
5981978,1,0,1
5981979,0,1,1
5981981,0,1,1
5981982,0,0,0
5981983,0,0,0
5981984,0,1,1
5981987,1,0,1
5981988,0,0,0
5981989,0,1,0
5981990,1,1,1
5981991,0,0,0
5981993,0,0,0
5981996,0,1,0
5981999,0,0,0
5982002,1,0,1
5982003,1,0,0
5982004,0,0,0
5982005,0,0,1
5982006,0,1,1
5982007,0,1,1
5982008,0,1,1
5982009,1,1,1
5982011,0,0,0
5982012,1,0,1
5982013,1,1,0
5982014,0,0,0
5982015,0,0,0
5982017,0,0,0
5982018,1,0,1
5982019,1,1,0
5982020,0,1,1
5982021,0,0,0
5982022,1,1,1
5982023,0,0,0
5982024,1,1,1
5982026,0,0,0
5982027,0,0,0
5982028,0,0,1
5982029,1,1,0
5982030,1,1,0
5982031,0,0,1
5982032,1,0,1
5982033,0,0,0
5982034,0,0,0
5982036,1,0,1
5982037,1,1,1
5982038,1,1,0
5982041,0,1,1
5982042,0,0,0
5982043,1,0,1
5982044,1,1,0
5982046,1,1,0
5982047,1,0,1
5982048,1,1,1
5982049,1,0,0
5982050,1,0,1
5982051,1,1,0
5982052,1,0,1
5982053,0,0,0
5982055,0,1,1
5982056,0,0,1
5982057,0,0,1
5982058,0,0,0
5982059,0,0,0
5982060,1,1,1
5982061,1,0,1
5982062,0,0,0
5982063,1,0,0
5982064,0,0,0
5982065,0,1,1
5982066,0,0,1
5982067,0,0,0
5982068,0,1,1
5982069,1,1,0
5982070,0,0,0
5982073,0,1,0
5982074,0,0,0
5982075,1,0,0
5982077,0,0,0
5982078,1,0,0
5982080,1,0,0
5982081,1,0,1
5982083,1,1,0
5982085,0,0,0
5982086,0,1,1
5982087,0,1,1
5982088,1,0,1
5982089,0,0,0
5982090,0,0,0
5982091,0,0,NA
5982092,0,1,1
5982093,1,0,1
5982094,1,0,0
5982096,0,0,0
5982098,0,0,0
5982099,0,0,0
5982100,1,1,0
5982101,0,0,0
5982102,1,1,0
5982104,1,0,1
5982105,1,1,1
5982106,1,0,1
5982107,0,1,1
5982108,0,1,1
5982109,0,0,0
5982110,0,0,0
5982111,0,0,0
5982113,0,0,0
5982114,1,0,1
5982115,0,0,0
5982116,0,0,0
5982118,0,0,0
5982120,0,0,0
5982121,0,0,0
5982123,0,1,1
5982124,0,0,0
5982125,0,1,1
5982126,0,0,0
5982127,0,0,0
5982128,0,1,1
5982129,1,1,1
5982130,0,0,0
5982132,0,1,0
5982133,1,0,0
5982134,1,1,0
5982135,1,0,1
5982137,0,0,0
5982139,0,1,1
5982140,0,0,0
5982141,1,0,1
5982142,0,0,1
5982143,0,0,0
5982145,0,1,1
5982146,0,1,1
5982147,1,1,1
5982148,0,0,0
5982149,0,0,0
5982150,0,0,0
5982151,0,1,1
5982152,1,0,1
5982154,1,1,0
5982155,0,0,0
5982156,1,0,1
5982157,0,0,0
5982158,0,1,1
5982159,0,0,0
5982161,0,1,1
5982162,NA,0,0
5982163,0,1,1
5982165,1,0,0
5982166,0,0,1
5982167,0,0,0
5982169,0,0,0
5982170,1,1,0
5982171,0,1,1
5982174,0,1,1
5982175,NA,1,1
5982176,0,0,0
5982177,0,0,0
5982178,0,1,1
5982179,0,0,0
5982180,0,0,0
5982181,1,0,1
5982182,1,1,0
5982184,0,0,0
5982185,0,0,0
5982186,0,0,1
5982187,0,0,0
5982188,0,1,1
5982190,0,0,0
5982191,0,0,0
5982193,0,1,1
5982194,0,0,0
5982195,1,1,1
5982196,1,1,1
5982197,0,0,0
5982198,0,0,0
5982199,1,0,1
5982200,1,0,1
5982201,0,0,0
5982202,0,1,1
5982204,0,0,0
5982205,1,1,0
5982206,0,0,0
5982207,1,1,1
5982209,0,1,1
5982210,0,1,1
5982211,0,1,1
5982212,0,1,1
5982214,0,0,0
5982216,0,1,0
5982217,0,1,1
5982219,1,0,1
5982220,0,0,0
5982222,0,1,1
5982223,1,1,0
5982224,1,0,1
5982225,1,0,1
5982228,0,0,0
5982229,0,0,0
5982230,0,0,0
5982231,0,0,0
5982234,0,0,0
5982235,0,0,0
5982236,1,1,1
5982237,0,NA,0
5982238,0,0,0
5982240,0,1,1
5982241,0,0,0
5982242,0,0,0
5982244,0,1,1
5982245,0,0,0
5982246,0,0,0
5982247,0,0,0
5982250,1,1,0
5982251,0,1,0
5982253,0,0,1
5982255,0,0,0
5982256,0,0,0
5982257,0,1,1
5982258,0,1,1
5982259,1,1,0
5982260,0,0,0
5982262,0,0,NA
5982263,0,0,0
5982265,0,0,0
5982267,1,1,1
5982269,0,0,0
5982270,0,0,0
5982271,0,0,0
5982272,1,1,0
5982273,0,0,0
5982274,1,1,0
5982275,0,1,0
5982276,0,1,1
5982279,0,1,1
5982280,0,0,0
5982283,1,1,0
5982285,0,0,0
5982286,0,0,0
5982287,0,0,0
5982290,NA,1,1
5982291,0,1,0
5982293,1,0,1
5982294,1,1,0
5982295,0,0,0
5982296,0,0,0
5982297,1,0,0
5982298,0,0,0
5982299,0,0,0
5982300,0,0,0
5982301,0,1,0
5982302,0,0,0
5982304,1,0,0
5982305,0,0,0
5982306,NA,1,0
5982307,0,0,0
5982308,0,0,0
5982309,0,1,1
5982310,0,1,1
5982312,0,0,0
5982313,0,1,0
5982314,0,1,1
5982315,1,1,1
5982317,0,0,0
5982319,0,0,1
5982320,1,0,1
5982321,0,1,1
5982323,0,0,0
5982324,1,0,0
5982325,0,1,0
5982326,0,0,0
5982327,0,1,1
5982328,0,0,0
5982329,0,0,0
5982330,1,0,1
5982331,1,1,1
5982332,1,0,1
5982333,1,0,1
5982334,0,1,1
5982335,0,0,0
5982336,0,1,1
5982337,0,0,0
5982338,1,1,0
5982339,0,0,0
5982340,0,1,0
5982342,0,0,0
5982343,0,0,0
5982344,1,1,0
5982345,1,0,1
5982346,0,0,0
5982347,1,0,1
5982349,0,0,0
5982350,0,1,1
5982351,0,0,0
5982352,0,0,0
5982354,0,0,0
5982355,1,1,1
5982356,0,1,0
5982357,1,1,1
5982358,0,0,0
5982359,0,0,0
5982360,1,0,1
5982361,0,0,0
5982362,0,0,0
5982365,1,1,1
5982366,1,NA,1
5982368,0,0,1
5982371,0,0,0
5982372,1,1,1
5982373,0,0,0
5982374,0,0,1
5982375,0,0,0
5982376,0,0,1
5982377,1,0,NA
5982379,0,0,1
5982380,1,0,1
5982381,0,0,0
5982382,0,0,0
5982383,1,1,NA
5982384,1,1,0
5982385,0,0,0
5982386,1,1,0
5982387,0,0,0
5982388,1,1,1
5982390,1,1,1
5982392,1,1,1
5982393,1,1,0
5982394,1,1,0
5982395,0,1,1
5982396,1,0,1
5982397,0,0,0
5982398,0,0,0
5982399,0,0,1
5982400,0,0,0
5982401,0,1,1
5982402,1,1,1
5982403,1,0,1
5982404,0,1,1
5982406,1,0,1
5982407,0,0,0
5982409,1,1,1
5982410,0,0,0
5982411,0,0,0
5982412,0,1,1
5982414,0,0,0
5982416,0,0,0
5982417,1,1,1
5982418,0,1,0
5982419,0,0,0
5982420,1,0,1
5982424,0,1,0
5982425,0,1,0
5982426,0,0,0
5982427,0,0,0
5982428,0,1,1
5982429,0,0,0
5982430,1,0,1
5982431,1,1,0
5982432,1,0,1
5982433,0,0,0
5982435,0,1,1
5982436,0,0,0
5982437,0,0,0
5982438,0,0,0
5982440,1,0,1
5982441,0,0,0
5982442,0,1,1
5982443,1,0,0
5982444,1,1,1
5982445,0,0,0
5982446,0,1,1
5982447,0,1,1
5982448,0,0,0
5982449,0,0,0
5982450,0,1,1
5982451,0,0,1
5982452,1,0,1
5982453,NA,1,1
5982454,0,0,0
5982456,1,1,0
5982457,0,0,0
5982458,0,1,1
5982459,1,0,0
5982461,0,0,0
5982462,0,0,0
5982465,0,1,1
5982466,0,0,0
5982467,1,0,0
5982468,1,1,0
5982469,0,1,1
5982470,1,0,0
5982471,0,0,0
5982472,0,0,1
5982473,1,1,0
5982474,0,0,0
5982475,0,1,1
5982476,0,0,0
5982477,0,0,1
5982478,0,NA,1
5982479,1,0,1
5982480,0,1,1
5982481,0,1,1
5982482,0,1,1
5982483,0,0,0
5982485,1,0,1
5982486,0,0,0
5982488,0,0,0
5982489,0,0,0
5982490,0,1,0
5982491,0,0,0
5982492,0,0,0
5982495,1,0,1
5982496,0,0,0
5982497,0,0,1
5982498,1,1,0
5982499,0,1,1
5982500,0,0,0
5982501,0,1,0
5982502,1,0,1
5982503,1,1,1
5982506,1,0,0
5982507,1,1,0
5982508,0,0,0
5982509,0,0,0
5982510,1,0,1
5982511,1,1,1
5982512,0,0,0
5982513,0,1,1
5982514,0,0,0
5982515,1,1,0
5982516,0,0,0
5982517,0,0,0
5982519,1,1,0
5982521,0,0,0
5982522,0,0,0
5982523,0,0,0
5982525,1,0,0
5982527,0,0,0
5982528,0,0,0
5982529,0,1,0
5982531,1,0,1
5982532,0,1,1
5982533,0,1,1
5982537,0,0,0
5982538,1,0,0
5982539,1,1,1
5982540,0,0,1
5982541,0,0,1
5982542,0,0,0
5982543,1,1,1
5982545,0,0,0
5982546,0,0,0
5982547,1,0,1
5982548,0,1,0
5982549,1,1,0
5982551,0,0,0
5982552,0,0,0
5982553,0,0,0
5982555,0,0,0
5982556,0,0,0
5982557,0,1,1
5982558,0,1,1
5982559,1,1,1
5982560,0,0,0
5982561,1,0,1
5982562,1,0,1
5982563,0,0,0
5982564,0,NA,0
5982565,1,0,1
5982566,1,1,1
5982567,0,0,0
5982568,0,0,0
5982570,0,0,NA
5982572,1,0,0
5982573,0,0,0
5982574,0,1,0
5982575,1,1,1
5982576,0,1,1
5982577,0,0,1
5982580,0,0,0
5982581,1,1,1
5982582,1,0,0
5982584,1,1,0
5982585,1,0,1
5982586,0,1,1
5982587,1,1,1
5982588,1,1,0
5982590,1,1,1
5982591,1,1,0
5982593,1,0,1
5982594,1,1,0
5982595,0,1,NA
5982596,1,1,0
5982597,0,0,1
5982598,0,0,NA
5982599,1,0,1
5982600,0,0,0
5982601,1,0,1
5982602,0,0,0
5982603,NA,1,1
5982604,0,1,0
5982605,1,1,0
5982606,0,1,NA
5982607,0,0,0
5982609,0,0,0
5982610,0,0,0
5982611,0,0,0
5982612,1,1,1
5982613,0,0,0
5982614,0,0,0
5982617,1,1,0
5982618,1,1,0
5982619,0,0,0
5982621,0,0,0
5982622,1,0,1
5982624,1,1,0
5982625,0,0,0
5982626,0,0,0
5982627,0,0,0
5982628,1,0,1
5982629,0,0,0
5982632,1,1,1
5982635,1,1,1
5982636,1,0,0
5982637,0,0,0
5982638,1,1,0
5982640,0,0,0
5982642,1,0,1
5982643,0,0,0
5982644,1,0,1
5982645,1,1,1
5982646,0,0,0
5982647,0,0,0
5982648,0,0,0
5982649,1,1,1
5982652,0,0,0
5982653,0,0,0
5982654,1,0,1
5982655,0,1,1
5982657,1,0,1
5982660,0,1,1
5982661,1,0,1
5982662,1,0,1
5982663,0,0,0
5982664,0,1,1
5982667,1,0,1
5982668,0,1,0
5982669,0,0,0
5982671,0,1,0
5982673,1,1,1
5982674,0,0,0
5982675,0,1,1
5982676,0,0,0
5982677,0,0,0
5982678,0,0,0
5982682,0,0,0
5982683,0,0,0
5982684,1,1,0
5982686,1,1,0
5982687,0,0,0
5982688,0,0,0
5982690,0,0,0
5982691,0,0,0
5982697,1,0,1
5982698,0,0,0
5982699,0,0,0
5982702,1,0,1
5982703,0,0,0
5982704,1,1,0
5982705,0,0,0
5982707,1,1,0
5982708,0,0,0
5982709,1,0,1
5982711,1,0,0
5982714,0,0,0
5982715,NA,1,1
5982716,0,1,1
5982717,0,0,0
5982718,0,0,0
5982719,0,0,0
5982720,0,0,0
5982722,0,1,1
5982723,0,0,0
5982724,0,0,0
5982725,0,0,0
5982727,1,1,0
5982728,0,0,0
5982729,1,1,0
5982731,0,1,1
5982734,1,1,0
5982735,0,0,0
5982736,1,1,0
5982737,0,0,0
5982738,0,0,0
5982739,1,1,1
5982741,0,0,0
5982742,1,0,1
5982743,0,0,0
5982744,1,0,1
5982746,1,1,0
5982747,0,1,0
5982748,0,0,0
5982749,0,0,0
5982750,0,0,0
5982753,1,1,0
5982754,0,1,1
5982755,0,0,0
5982756,0,0,0
5982757,0,0,0
5982758,0,0,0
5982759,0,0,0
5982760,1,0,0
5982761,0,0,0
5982762,1,1,0
5982763,0,0,0
5982765,1,1,0
5982766,0,0,0
5982767,1,0,1
5982768,0,1,1
5982769,0,0,0
5982770,0,0,0
5982771,0,0,1
5982772,0,0,0
5982773,1,1,0
5982774,0,0,0
5982775,1,1,0
5982776,1,0,NA
5982777,1,1,1
5982778,1,0,0
5982780,1,0,1
5982781,0,1,0
5982782,0,0,0
5982784,0,1,0
5982785,0,0,0
5982786,0,1,0
5982787,1,0,1
5982788,0,1,1
5982789,1,0,1
5982790,1,0,0
5982791,0,0,0
5982793,1,1,1
5982794,0,0,0
5982795,0,0,0
5982796,1,0,1
5982797,0,0,0
5982799,0,0,0
5982800,1,1,0
5982801,0,1,0
5982802,1,1,0
5982803,0,1,1
5982804,0,1,1
5982805,0,0,NA
5982806,0,0,0
5982807,0,0,1
5982808,0,1,0
5982809,1,1,1
5982810,0,0,0
5982811,0,0,0
5982812,1,1,1
5982814,0,NA,0
5982815,1,1,0
5982816,0,0,0
5982817,0,0,0
5982818,0,1,1
5982819,1,1,1
5982820,0,0,0
5982821,0,0,0
5982823,0,0,1
5982824,0,0,0
5982825,0,0,0
5982826,0,0,0
5982827,1,1,0
5982828,1,0,0
5982829,0,0,0
5982830,0,1,1
5982833,0,0,0
5982835,0,0,0
5982836,0,0,0
5982839,1,0,1
5982840,1,1,0
5982841,0,1,1
5982843,0,0,0
5982845,1,1,1
5982846,1,0,1
5982847,NA,1,0
5982848,0,1,1
5982849,0,1,1
5982850,1,1,1
5982851,1,0,1
5982852,1,1,0
5982853,0,0,0
5982854,0,0,0
5982855,0,0,0
5982856,1,1,0
5982857,1,0,0
5982858,1,1,1
5982859,1,0,1
5982860,0,1,1
5982861,0,0,0
5982862,0,0,0
5982864,0,1,0
5982865,0,0,0
5982866,0,1,1
5982867,0,0,0
5982868,0,1,0
5982869,0,0,0
5982870,0,1,0
5982871,1,0,1
5982873,1,1,0
5982874,0,1,NA
5982875,1,1,0
5982877,0,0,NA
5982879,1,1,1
5982880,0,0,0
5982881,1,1,0
5982883,1,1,0
5982884,1,0,1
5982885,1,1,1
5982886,0,0,0
5982887,0,0,0
5982888,0,0,0
5982889,0,1,0
5982891,0,1,1
5982892,0,0,0
5982893,1,1,0
5982894,0,0,0
5982895,1,1,0
5982896,0,1,1
5982897,0,0,0
5982898,0,0,0
5982899,0,1,0
5982904,0,1,1
5982905,0,0,0
5982906,0,0,0
5982907,0,0,0
5982909,0,0,0
5982910,1,0,1
5982911,0,1,1
5982914,0,1,1
5982915,0,0,0
5982916,0,0,0
5982917,0,1,1
5982919,1,1,1
5982920,0,0,0
5982922,0,0,0
5982923,0,0,0
5982924,1,0,1
5982925,1,1,1
5982926,0,0,0
5982927,0,0,1
5982928,1,1,0
5982929,0,0,0
5982930,0,0,0
5982931,1,1,0
5982932,0,0,0
5982934,1,1,1
5982935,0,0,0
5982937,0,1,1
5982938,1,1,0
5982940,1,1,0
5982941,0,0,0
5982942,1,0,1
5982943,0,0,0
5982945,1,1,1
5982946,0,0,0
5982947,0,0,0
5982948,0,1,1
5982949,1,1,1
5982950,1,1,0
5982952,0,1,1
5982953,0,0,0
5982955,0,0,0
5982956,0,0,0
5982957,1,1,1
5982959,0,1,1
5982960,0,0,0
5982961,0,0,0
5982962,0,0,0
5982963,0,0,0
5982964,1,0,1
5982965,0,0,0
5982966,1,1,1
5982967,0,0,0
5982968,0,0,0
5982969,0,0,0
5982970,0,0,0
5982971,0,1,1
5982972,1,1,1
5982973,0,0,0
5982974,1,1,0
5982980,1,1,0
5982981,0,0,0
5982982,0,0,0
5982983,1,0,1
5982984,1,1,1
5982985,0,0,0
5982986,1,1,0
5982987,0,0,1
5982988,1,0,1
5982989,1,0,1
5982990,1,1,0
5982991,0,0,1
5982993,1,1,1
5982994,0,0,0
5982995,0,1,1
5982996,1,1,0
5982997,0,1,1
5982998,0,0,0
5983000,0,1,1
5983001,0,1,1
5983002,1,1,0
5983003,0,0,0
5983004,0,0,1
5983005,0,0,0
5983006,1,0,1
5983007,0,0,0
5983008,1,0,1
5983009,1,0,1
5983010,0,0,0
5983011,0,0,0
5983012,1,1,0
5983013,1,0,1
5983014,1,1,1
5983016,0,1,1
5983017,0,0,0
5983018,0,0,0
5983019,1,1,1
5983020,0,0,0
5983021,1,0,1
5983022,1,1,0
5983023,0,1,1
5983024,1,1,0
5983026,0,0,0
5983029,0,0,0
5983030,0,1,1
5983032,0,0,0
5983033,0,0,0
5983034,1,1,1
5983035,0,0,0
5983037,0,0,0
5983038,1,0,1
5983039,0,0,0
5983040,0,0,0
5983041,1,1,0
5983042,1,1,1
5983044,0,1,1
5983047,1,1,0
5983049,0,NA,0
5983050,0,0,0
5983051,0,1,1
5983052,0,0,0
5983054,0,0,1
5983055,1,0,1
5983056,0,0,0
5983057,1,0,1
5983058,0,0,0
5983059,0,1,1
5983060,0,0,0
5983061,1,0,0
5983062,0,0,0
5983063,1,1,0
5983064,1,1,0
5983065,1,0,1
5983066,0,0,0
5983067,1,0,1
5983069,1,1,0
5983071,0,0,0
5983072,0,1,1
5983073,1,0,1
5983074,1,0,1
5983075,0,0,0
5983076,0,1,1
5983077,NA,0,0
5983079,0,0,0
5983081,0,0,0
5983082,0,0,0
5983083,1,1,0
5983084,0,1,0
5983085,0,0,0
5983088,0,0,0
5983089,NA,1,0
5983090,0,0,1
5983091,0,0,0
5983092,0,1,1
5983093,1,0,1
5983095,1,0,1
5983096,1,1,1
5983097,1,1,0
5983100,1,1,1
5983101,0,1,0
5983102,1,0,0
5983103,0,0,0
5983104,0,1,1
5983106,0,0,0
5983107,1,1,0
5983108,0,0,0
5983109,0,1,1
5983110,1,1,0
5983111,0,0,0
5983112,0,0,0
5983113,1,1,1
5983114,0,0,0
5983115,0,1,0
5983116,1,1,1
5983117,0,0,0
5983119,0,0,0
5983120,0,1,1
5983121,1,1,NA
5983122,0,0,0
5983123,0,0,0
5983124,0,0,1
5983125,0,0,0
5983126,0,0,1
5983127,0,0,1
5983129,1,1,0
5983130,1,1,1
5983131,1,1,1
5983132,0,1,0
5983134,0,0,0
5983135,0,1,1
5983136,1,0,1
5983137,0,1,1
5983138,1,1,1
5983140,0,1,0
5983141,1,1,0
5983142,0,0,0
5983143,1,1,1
5983144,0,0,0
5983145,0,0,0
5983146,0,1,1
5983148,0,0,0
5983149,1,0,1
5983150,1,1,0
5983151,0,1,1
5983152,0,0,0
5983153,0,0,0
5983154,0,0,0
5983155,1,0,1
5983156,0,1,1
5983157,0,0,0
5983159,0,1,1
5983160,0,1,1
5983161,0,0,0
5983162,0,0,1
5983163,0,0,0
5983164,0,0,1
5983165,1,1,1
5983166,0,0,0
5983167,0,0,0
5983168,1,1,1
5983169,0,1,1
5983170,0,0,0
5983171,0,1,1
5983172,1,1,0
5983173,0,0,0
5983174,0,0,0
5983175,0,0,0
5983177,0,0,0
5983178,0,1,1
5983180,1,0,1
5983181,0,1,1
5983183,1,1,1
5983184,0,0,0
5983185,0,0,0
5983186,0,1,1
5983187,0,1,1
5983188,0,1,1
5983189,1,1,1
5983190,0,0,0
5983191,1,0,1
5983192,0,0,0
5983193,0,0,0
5983194,0,0,0
5983195,0,0,0
5983196,1,0,1
5983198,0,1,1
5983200,0,0,0
5983201,0,0,0
5983202,0,1,1
5983203,1,1,0
5983204,0,1,1
5983205,1,1,1
5983206,0,0,0
5983208,1,0,0
5983209,0,0,0
5983210,0,0,0
5983214,1,1,1
5983215,0,0,0
5983216,0,1,1
5983217,1,1,1
5983218,1,0,0
5983219,1,1,1
5983220,1,1,1
5983222,0,0,0
5983224,1,0,1
5983225,1,0,1
5983226,0,0,0
5983227,0,0,0
5983229,0,1,0
5983230,0,1,1
5983231,0,1,1
5983232,0,1,1
5983233,1,1,1
5983234,1,0,1
5983237,0,0,0
5983238,0,1,1
5983239,0,1,1
5983240,0,0,0
5983241,0,0,0
5983242,NA,0,1
5983243,0,0,0
5983245,0,0,1
5983247,0,1,1
5983248,0,0,0
5983249,0,0,0
5983250,0,0,0
5983251,0,1,1
5983252,0,0,0
5983253,0,0,0
5983254,0,0,0
5983255,0,1,1
5983256,1,0,1
5983257,0,1,0
5983258,0,0,1
5983262,0,0,0
5983264,0,0,0
5983265,0,0,1
5983266,0,1,1
5983267,0,0,0
5983268,1,0,1
5983269,1,1,1
5983270,0,0,0
5983271,1,1,0
5983272,0,1,1
5983275,0,0,0
5983276,0,1,1
5983278,1,0,1
5983279,0,0,0
5983281,1,1,0
5983282,0,0,0
5983285,1,1,0
5983286,0,0,0
5983287,0,0,NA
5983288,0,0,0
5983289,0,0,0
5983290,0,0,0
5983291,0,1,1
5983292,0,0,0
5983293,0,0,0
5983295,1,1,1
5983296,NA,0,1
5983299,1,1,0
5983300,1,0,1
5983301,0,1,1
5983303,1,0,0
5983304,0,0,0
5983305,0,0,0
5983306,1,0,0
5983307,0,0,0
5983308,0,1,1
5983309,1,0,1
5983310,0,1,1
5983311,1,1,1
5983312,0,0,0
5983313,0,0,0
5983315,0,1,1
5983316,1,1,1
5983317,0,1,1
5983318,1,1,0
5983319,0,0,0
5983321,1,0,1
5983322,0,0,0
5983323,1,1,0
5983325,0,0,0
5983326,0,0,1
5983328,0,0,0
5983331,0,0,0
5983332,1,0,1
5983333,0,1,1
5983334,0,0,0
5983335,1,0,0
5983336,1,0,0
5983337,0,0,0
5983338,0,0,0
5983339,0,0,0
5983340,0,0,0
5983341,1,1,0
5983342,0,1,1
5983344,1,0,0
5983345,0,0,0
5983347,1,1,0
5983348,0,0,0
5983349,0,0,0
5983350,0,1,1
5983352,1,1,1
5983353,0,1,1
5983354,0,0,NA
5983355,0,1,1
5983356,1,1,0
5983358,0,0,0
5983359,0,0,0
5983360,0,0,0
5983361,1,1,0
5983362,0,0,0
5983363,0,1,1
5983365,0,0,0
5983366,0,1,0
5983367,1,0,1
5983368,0,0,0
5983369,0,0,0
5983370,1,1,0
5983371,0,1,1
5983372,1,0,0
5983373,0,1,1
5983374,0,1,1
5983375,1,0,0
5983376,0,1,0
5983378,1,1,1
5983379,0,0,0
5983380,1,0,0
5983381,0,0,0
5983382,0,0,1
5983384,0,1,1
5983386,1,1,0
5983387,0,1,0
5983388,1,0,0
5983390,0,1,0
5983391,1,0,1
5983392,1,0,1
5983393,0,1,0
5983394,0,0,0
5983395,0,0,0
5983396,0,0,0
5983398,0,1,1
5983399,0,1,1
5983400,1,0,1
5983401,0,0,1
5983402,0,0,0
5983403,1,1,1
5983406,0,0,0
5983407,0,1,0
5983408,0,0,0
5983409,1,1,0
5983410,0,1,1
5983411,1,1,1
5983413,0,0,1
5983414,0,1,0
5983415,0,1,1
5983416,1,1,0
5983417,0,1,1
5983418,1,1,1
5983420,0,0,0
5983422,0,0,0
5983423,0,1,1
5983424,1,1,0
5983425,1,1,0
5983427,0,0,0
5983428,1,1,1
5983429,1,1,1
5983430,0,0,0
5983433,0,0,0
5983434,0,0,0
5983435,0,0,0
