ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
5995637,2016,524,299520,586560,59904,23961.6,23961.6,5990.4,11980.8,-287040
5995638,2016,594,76680,36210,383400,306720,115020,0,76680,40470
5995639,2016,600,57600,108800,63360,44352,12672,0,12672,-51200
5995641,2016,884,92500,45325,407000,244200,40700,0,81400,47175
5995642,2016,400,59250,110600,272550,109020,109020,-27255,0,-51350
5995643,2016,638,18420,30700,60786,30393,18235.8,-6078.6,0,-12280
5995644,2016,811,20720,39960,33152,13260.8,3315.2,13260.8,13260.8,-19240
5995645,2016,846,107520,206080,10752,8601.6,1075.2,4300.8,6451.2,-98560
5995646,2016,640,47400,93220,165900,66360,16590,33180,99540,-45820
5995647,2016,734,231390,111410,439641,351712.8,131892.3,43964.1,87928.2,119980
5995648,2016,301,179790,87590,NA,50341.2,7191.6,14383.2,14383.2,92200
5995649,2016,519,44640,20460,156240,124992,46872,62496,62496,24180
5995650,2016,954,8250,12150,20625,10312.5,2062.5,-2062.5,0,-3900
5995652,2016,102,70080,32120,14016,5606.4,1401.6,2803.2,5606.4,37960
5995653,2016,842,247520,238680,1237600,742560,371280,495040,247520,8840
5995654,2016,658,101080,97470,101080,40432,40432,0,NA,3610
5995655,2016,222,97200,187920,97200,38880,19440,NA,38880,-90720
5995658,2016,157,19350,25800,1935,NA,967.5,580.5,387,-6450
5995659,2016,734,11700,16575,53820,26910,26910,21528,21528,-4875
5995660,2016,307,99900,93240,119880,71928,11988,35964,47952,6660
5995662,2016,466,62500,56250,293750,176250,117500,29375,176250,6250
5995664,2016,945,400920,786420,521196,260598,260598,208478.4,208478.4,-385500
5995666,2016,441,268800,388800,134400,53760,53760,40320,26880,-120000
5995667,2016,509,42450,33960,212250,106125,42450,84900,42450,8490
5995668,2016,575,109120,49600,174592,87296,17459.2,-17459.2,0,59520
5995669,2016,656,175500,339300,491400,393120,98280,0,196560,-163800
5995670,2016,79,71830,97950,323235,129294,161617.5,129294,64647,-26120
5995672,2016,286,2540,2540,9652,3860.8,965.2,0,3860.8,0
5995673,2016,503,85910,117150,231957,139174.2,46391.4,-23195.7,0,-31240
5995674,2016,854,2750,5280,1100,770,220,110,220,-2530
5995676,2016,795,153600,300800,537600,430080,268800,53760,322560,-147200
5995677,2016,903,26500,21200,63600,25440,12720,12720,38160,5300
5995679,2016,520,450560,887040,901120,630784,270336,360448,360448,-436480
5995680,2016,358,356000,697760,1566400,783200,626560,-156640,0,-341760
5995681,2016,296,4760,2380,21420,17136,4284,4284,8568,2380
5995683,2016,763,NA,312000,601250,481000,60125,60125,120250,-149500
5995685,2016,227,68950,88650,296485,177891,148242.5,29648.5,177891,-19700
5995686,2016,627,8100,13500,38070,26649,11421,7614,7614,NA
5995688,2016,950,6780,2260,14238,9966.6,5695.2,5695.2,5695.2,4520
5995689,2016,265,8000,10500,8800,6160,1760,1760,5280,-2500
5995691,2016,942,88400,39780,256360,128180,76908,-25636,0,48620
5995692,2016,524,167250,82510,752625,526837.5,150525,225787.5,NA,84740
5995693,2016,924,150150,143000,210210,168168,84084,42042,126126,7150
5995694,2016,168,30800,36960,43120,25872,12936,0,25872,-6160
5995695,2016,727,59490,79320,220113,88045.2,88045.2,66033.9,132067.8,-19830
5995696,2016,969,26160,19620,41856,25113.6,4185.6,12556.8,25113.6,6540
5995697,2016,896,404160,593610,1899552,1329686.4,569865.6,189955.2,759820.8,-189450
5995700,2016,889,645600,318765,1420320,852192,142032,284064,568128,326835
5995702,2016,626,75150,105210,202905,81162,81162,40581,121743,-30060
5995703,2016,967,13440,19440,20160,16128,10080,6048,4032,-6000
5995704,2016,437,32480,15660,81200,64960,24360,32480,48720,16820
5995705,2016,190,26200,47160,7860,3930,3930,2358,3144,-20960
5995707,2016,956,35040,51465,77088,46252.8,23126.4,-7708.8,0,-16425
5995708,2016,759,21200,40280,103880,72716,51940,10388,41552,-19080
5995709,2016,280,48360,71145,29016,23212.8,2901.6,5803.2,11606.4,-22785
5995710,2016,868,55650,47700,55650,44520,27825,22260,33390,7950
5995711,2016,747,30940,28560,68068,47647.6,34034,27227.2,40840.8,2380
5995712,2016,653,16800,15750,43680,34944,4368,-4368,0,1050
5995713,2016,295,18600,8525,29760,17856,14880,8928,11904,10075
5995715,2016,286,40000,18750,180000,144000,NA,54000,72000,21250
5995716,2016,854,12000,5400,43200,25920,21600,17280,17280,6600
5995717,2016,898,35360,69360,144976,72488,72488,0,57990.4,-34000
5995718,2016,880,258000,249400,25800,20640,2580,-2580,0,8600
5995719,2016,268,214760,413000,236236,165365.2,23623.6,70870.8,94494.4,-198240
5995720,2016,984,114100,211900,125510,100408,12551,0,25102,-97800
5995721,2016,528,31050,14490,114885,68931,34465.5,34465.5,45954,16560
5995722,2016,492,116000,165300,522000,NA,208800,208800,313200,-49300
5995723,2016,373,161040,154330,434808,304365.6,130442.4,43480.8,260884.8,6710
5995725,2016,279,65400,89925,78480,47088,39240,31392,47088,-24525
5995726,2016,685,65600,86100,59040,23616,11808,23616,35424,-20500
5995728,2016,364,154660,147630,680504,476352.8,340252,136100.8,136100.8,7030
5995729,2016,82,179200,174720,286720,200704,143360,114688,172032,4480
5995730,2016,533,41520,19030,53976,21590.4,10795.2,-5397.6,0,22490
5995731,2016,381,34650,55440,159390,95634,79695,47817,31878,-20790
5995732,2016,715,30420,56160,139932,111945.6,13993.2,27986.4,83959.2,-25740
5995733,2016,623,147510,71520,29502,14751,11800.8,11800.8,5900.4,75990
5995736,2016,479,254520,123725,432684,216342,216342,86536.8,259610.4,130795
5995737,2016,38,140600,267140,182780,NA,18278,36556,109668,-126540
5995738,2016,482,53760,78120,161280,129024,48384,64512,96768,-24360
5995739,2016,258,81500,78240,277100,166260,110840,110840,166260,3260
5995740,2016,287,448700,221145,1929410,1350587,578823,0,385882,227555
5995741,2016,637,21700,30225,104160,41664,31248,41664,41664,-8525
5995742,2016,515,140000,262500,518000,207200,259000,-51800,0,-122500
5995743,2016,709,47520,93060,71280,49896,7128,21384,14256,-45540
5995745,2016,792,37600,14100,48880,19552,9776,14664,19552,23500
5995748,2016,670,157680,297840,662256,331128,132451.2,66225.6,132451.2,-140160
5995749,2016,516,41640,17350,74952,37476,7495.2,0,44971.2,24290
5995751,2016,137,8910,12960,20493,8197.2,6147.9,8197.2,4098.6,-4050
5995752,2016,923,175560,85785,438900,175560,43890,43890,87780,89775
5995753,2016,716,NA,49640,357408,178704,71481.6,71481.6,142963.2,55480
5995754,2016,831,250000,367500,1225000,857500,245000,245000,245000,-117500
5995755,2016,37,227400,109910,363840,291072,109152,72768,218304,117490
5995756,2016,462,257460,125665,51492,20596.8,5149.2,5149.2,10298.4,131795
5995757,2016,267,175000,249375,822500,493500,164500,82250,493500,-74375
5995758,2016,484,56880,26070,96696,38678.4,38678.4,19339.2,38678.4,30810
5995759,2016,670,164080,161150,131264,91884.8,13126.4,0,52505.6,2930
5995760,2016,534,243750,240000,1218750,487500,121875,487500,731250,3750
5995761,2016,637,7920,6600,38016,19008,19008,11404.8,15206.4,1320
5995762,2016,573,127800,187440,217260,108630,86904,43452,86904,-59640
5995763,2016,544,97200,133650,223560,156492,67068,22356,134136,-36450
5995764,2016,287,125700,234640,427380,213690,213690,85476,256428,-108940
5995766,2016,36,98900,89010,375820,NA,112746,75164,225492,9890
5995767,2016,332,140600,133570,379620,227772,75924,-37962,0,7030
5995768,2016,422,231040,113715,693120,554496,346560,277248,138624,117325
5995769,2016,697,256200,500200,614880,245952,245952,61488,122976,-244000
5995770,2016,865,124500,61420,211650,169320,42330,0,126990,63080
5995771,2016,141,372000,729120,1339200,937440,401760,267840,535680,-357120
5995773,2016,422,35480,13305,53220,31932,10644,21288,10644,22175
5995774,2016,807,60960,116840,73152,58521.6,29260.8,7315.2,43891.2,-55880
5995776,2016,177,36540,15225,10962,6577.2,5481,3288.6,2192.4,21315
5995777,2016,929,43500,58725,113100,90480,22620,-11310,0,-15225
5995778,2016,476,309270,602680,494832,395865.6,49483.2,0,296899.2,-293410
5995779,2016,304,170640,81765,119448,83613.6,59724,47779.2,47779.2,88875
5995781,2016,696,369600,364980,1478400,591360,295680,147840,887040,4620
5995782,2016,937,98700,133245,217140,151998,65142,21714,43428,-34545
5995783,2016,336,38710,66360,127743,63871.5,25548.6,25548.6,76645.8,-27650
5995784,2016,338,14630,12540,4389,1755.6,1755.6,877.8,1755.6,2090
5995785,2016,963,33800,45630,64220,51376,6422,0,25688,-11830
5995786,2016,346,100920,138765,NA,64588.8,16147.2,48441.6,96883.2,-37845
5995788,2016,477,73680,35305,169464,118624.8,16946.4,67785.6,67785.6,38375
5995789,2016,291,4100,1845,15170,7585,3034,4551,6068,NA
5995790,2016,493,21840,NA,34944,17472,3494.4,3494.4,13977.6,12740
5995792,2016,161,393640,579105,826644,413322,165328.8,-82664.4,0,-185465
5995793,2016,768,50080,21910,180288,126201.6,18028.8,36057.6,36057.6,28170
5995795,2016,733,325800,640740,228060,159642,22806,91224,91224,-314940
5995796,2016,518,83880,37280,419400,167760,83880,-41940,0,46600
5995797,2016,83,529900,1044660,370930,259651,185465,0,74186,-514760
5995798,2016,NA,118200,224580,248220,148932,99288,49644,99288,-106380
5995799,2016,230,63000,112000,100800,80640,40320,20160,60480,-49000
5995800,2016,780,47360,23310,146816,58726.4,58726.4,-14681.6,0,24050
5995802,2016,303,78960,151340,165816,66326.4,33163.2,49744.8,66326.4,-72380
5995803,2016,732,342030,166630,34203,13681.2,13681.2,6840.6,6840.6,175400
5995804,2016,420,225030,109630,607581,486064.8,182274.3,0,121516.2,115400
5995805,2016,163,9450,4620,15120,12096,1512,3024,3024,4830
5995806,2016,984,11680,10950,44384,22192,22192,8876.8,17753.6,730
5995807,2016,368,76560,148480,336864,202118.4,33686.4,67372.8,134745.6,-71920
5995808,2016,556,576800,852840,576800,230720,230720,0,115360,-276040
5995809,2016,351,100200,49265,370740,259518,111222,NA,222444,50935
5995810,2016,890,104300,145275,479780,287868,47978,-47978,0,-40975
5995811,2016,821,90900,42925,199980,79992,39996,59994,79992,47975
5995812,2016,423,43680,19110,209664,146764.8,41932.8,-20966.4,0,24570
5995813,2016,714,42320,74060,207368,145157.6,20736.8,62210.4,124420.8,-31740
5995814,2016,565,91560,125895,402864,241718.4,120859.2,120859.2,161145.6,-34335
5995816,2016,826,273000,266000,245700,171990,24570,24570,98280,7000
5995819,2016,388,69600,33640,334080,200448,33408,66816,200448,NA
5995821,2016,234,279950,137430,1091805,545902.5,109180.5,436722,655083,142520
5995823,2016,675,39270,19040,27489,13744.5,8246.7,2748.9,10995.6,20230
5995824,2016,723,146720,144100,396144,237686.4,158457.6,118843.2,158457.6,2620
5995825,2016,608,103200,96750,299280,239424,59856,-29928,0,6450
5995826,2016,651,53700,96660,102030,81624,10203,0,20406,-42960
5995827,2016,281,4080,3740,7752,4651.2,775.2,0,1550.4,340
5995828,2016,764,94270,171400,386507,270554.9,154602.8,0,77301.4,-77130
5995829,2016,986,135400,192945,352040,211224,35204,0,140816,-57545
5995831,2016,256,146000,138700,335800,268640,100740,33580,67160,7300
5995832,2016,919,91560,42510,NA,91560,36624,-18312,0,49050
5995833,2016,916,136440,128860,586692,469353.6,NA,234676.8,117338.4,7580
5995834,2016,308,134050,195330,53620,32172,21448,5362,32172,-61280
5995835,2016,358,75180,34905,15036,9021.6,3007.2,0,9021.6,40275
5995836,2016,63,74340,132160,7434,5203.8,743.4,2230.2,1486.8,-57820
5995837,2016,952,68250,134400,334425,267540,33442.5,33442.5,133770,-66150
5995838,2016,322,76750,147360,230250,92100,115125,69075,138150,-70610
5995839,2016,784,71840,125720,272992,136496,81897.6,-27299.2,0,-53880
5995841,2016,367,248640,364080,397824,278476.8,119347.2,159129.6,238694.4,-115440
5995843,2016,920,90360,42670,370476,148190.4,185238,74095.2,148190.4,47690
5995844,2016,228,151560,214710,318276,159138,31827.6,-31827.6,0,-63150
5995845,2016,782,107800,52675,183260,128282,54978,73304,109956,55125
5995846,2016,255,286110,416160,314721,251776.8,125888.4,31472.1,125888.4,-130050
5995847,2016,62,222300,107445,1111500,778050,555750,222300,222300,114855
5995848,2016,639,43470,18630,30429,24343.2,6085.8,3042.9,18257.4,24840
5995849,2016,328,28800,27600,66240,33120,26496,6624,26496,1200
5995851,2016,68,54200,73170,124660,62330,12466,49864,74796,-18970
5995852,2016,413,227600,110955,432440,216220,86488,172976,86488,116645
5995853,2016,279,97240,46750,281996,140998,56399.2,112798.4,112798.4,50490
5995854,2016,659,197120,193600,650496,260198.4,65049.6,195148.8,260198.4,3520
5995855,2016,933,231600,451620,694800,486360,NA,138960,416880,-220020
5995856,2016,558,53520,98120,224784,134870.4,89913.6,22478.4,89913.6,-44600
5995857,2016,686,226560,223020,498432,299059.2,99686.4,149529.6,199372.8,3540
5995858,2016,696,267200,130260,668000,534400,66800,NA,0,136940
5995859,2016,510,23760,33660,73656,51559.2,7365.6,14731.2,44193.6,-9900
5995860,2016,778,7000,5600,14000,8400,5600,5600,2800,1400
5995861,2016,735,16080,6700,78792,63033.6,23637.6,7879.2,47275.2,9380
5995862,2016,877,54090,72120,194724,77889.6,77889.6,0,116834.4,-18030
5995863,2016,685,29340,39120,23472,16430.4,2347.2,0,9388.8,-9780
5995865,2016,339,NA,172260,460404,184161.6,230202,-46040.4,0,-78300
5995866,2016,75,153920,216450,169312,67724.8,16931.2,33862.4,101587.2,-62530
5995868,2016,402,40500,19440,28350,19845,2835,-2835,0,21060
5995870,2016,387,165900,80185,381570,152628,38157,114471,152628,85715
5995871,2016,112,56400,98700,11280,9024,4512,-1128,0,-42300
5995873,2016,769,54000,104400,124200,99360,62100,37260,49680,-50400
5995874,2016,825,383600,376750,1112440,444976,222488,-111244,0,6850
5995876,2016,948,11060,20540,50876,20350.4,15262.8,-5087.6,0,-9480
5995877,2016,497,21780,9075,106722,74705.4,42688.8,-10672.2,0,12705
5995878,2016,635,126560,183060,506240,202496,202496,101248,303744,-56500
5995879,2016,246,244800,481440,73440,44064,29376,-7344,0,-236640
5995880,2016,185,19200,17600,28800,20160,5760,2880,5760,1600
5995881,2016,990,40300,18135,120900,72540,24180,36270,24180,22165
5995882,2016,807,12280,3070,2456,1473.6,736.8,491.2,982.4,9210
5995883,2016,30,25080,35910,117876,70725.6,23575.2,35362.8,47150.4,-10830
5995884,NA,184,61800,117420,80340,64272,8034,24102,32136,-55620
5995886,2016,462,76440,111930,374556,299644.8,112366.8,37455.6,74911.2,-35490
5995887,2016,850,13440,12600,59136,35481.6,5913.6,-5913.6,0,840
5995888,2016,428,262240,128140,1232528,739516.8,369758.4,123252.8,246505.6,134100
5995889,2016,879,249600,121680,1123200,561600,112320,336960,224640,127920
5995890,2016,565,133950,187530,227715,136629,91086,68314.5,NA,-53580
5995892,2016,822,222300,322335,689130,344565,68913,137826,275652,-100035
5995893,2016,371,300960,294120,963072,577843.2,481536,96307.2,577843.2,6840
5995895,2016,636,46200,22275,212520,127512,106260,-21252,0,23925
5995896,2016,104,145600,71680,582400,349440,232960,232960,116480,73920
5995897,2016,661,61740,54880,111132,44452.8,55566,44452.8,44452.8,6860
5995898,2016,47,86400,127575,NA,276480,172800,34560,207360,-41175
5995899,2016,847,259840,125280,311808,187084.8,93542.4,93542.4,187084.8,134560
5995900,2016,249,111280,205440,456248,319373.6,45624.8,182499.2,273748.8,-94160
5995901,2016,950,80730,71760,16146,8073,3229.2,0,6458.4,8970
5995902,2016,864,15840,7680,9504,4752,4752,950.4,5702.4,8160
5995903,2016,263,75330,100440,135594,94915.8,54237.6,-13559.4,0,-25110
5995904,2016,437,158720,230640,317440,253952,31744,126976,126976,-71920
5995906,2016,76,46400,21750,23200,11600,2320,-2320,0,24650
5995908,2016,596,123760,172380,160888,96532.8,32177.6,48266.4,64355.2,-48620
5995909,2016,222,361600,177975,1808000,1446400,542400,361600,723200,183625
5995911,2016,105,33600,30240,87360,61152,43680,0,17472,3360
5995912,2016,955,4320,6210,9936,6955.2,2980.8,-993.6,0,-1890
5995913,2016,29,226880,109895,22688,9075.2,4537.6,-2268.8,0,116985
5995915,2016,521,364000,713440,1601600,1121120,480480,480480,960960,-349440
5995917,2016,408,549000,812520,1207800,966240,483120,483120,241560,-263520
5995918,2016,690,38500,15400,165550,66220,33110,49665,99330,23100
5995919,2016,308,130240,124320,13024,10419.2,6512,5209.6,5209.6,5920
5995920,2016,192,15120,6300,51408,35985.6,10281.6,15422.4,20563.2,8820
5995921,2016,612,91000,44800,9100,5460,3640,1820,5460,46200
5995922,2016,694,19200,14400,24960,9984,4992,7488,14976,4800
5995923,2016,788,214760,309750,21476,12885.6,10738,6442.8,8590.4,-94990
5995924,2016,446,18480,8085,16632,9979.2,8316,6652.8,9979.2,10395
5995926,2016,850,221520,215840,NA,726585.6,272469.6,363292.8,181646.4,5680
5995927,2016,920,10500,4375,13650,8190,6825,5460,8190,6125
5995928,2016,539,28080,21060,101088,80870.4,30326.4,10108.8,60652.8,7020
5995929,2016,846,15400,6600,43120,17248,21560,17248,25872,8800
5995930,2016,301,169620,242865,712404,356202,356202,-71240.4,0,-73245
5995931,2016,471,358200,352230,573120,286560,114624,171936,343872,5970
5995932,2016,980,25400,12065,66040,33020,33020,26416,39624,13335
5995933,2016,268,166400,316160,798720,559104,239616,159744,159744,-149760
5995934,2016,327,72000,105000,93600,74880,28080,0,37440,-33000
5995935,2016,587,37140,46425,181986,145588.8,36397.2,-18198.6,0,-9285
5995936,2016,832,9000,4250,10800,4320,3240,3240,2160,4750
5995937,2016,251,132200,62795,449480,179792,179792,44948,269688,69405
5995938,2016,764,28680,39435,11472,9177.6,2294.4,1147.2,2294.4,-10755
5995939,2016,581,217230,423320,325845,195507,65169,130338,195507,-206090
5995940,2016,448,247950,121220,272745,163647,27274.5,81823.5,163647,126730
5995941,2016,466,259650,253880,311580,249264,124632,31158,124632,5770
5995943,2016,715,165600,162840,281520,197064,140760,56304,56304,2760
5995944,2016,293,599400,589410,719280,431568,359640,143856,287712,9990
5995945,2016,642,199750,383520,239700,191760,47940,-23970,0,-183770
5995947,2016,122,70560,135240,261072,182750.4,130536,0,104428.8,-64680
5995950,2016,296,266850,130460,1014030,608418,304209,202806,202806,136390
5995951,2016,633,339780,165845,679560,475692,271824,0,135912,173935
5995952,2016,171,400500,195800,1321650,660825,264330,396495,264330,204700
5995953,2016,334,80430,76600,24129,14477.4,2412.9,9651.6,9651.6,3830
5995955,2016,887,38200,61120,45840,36672,18336,0,18336,-22920
5995957,2016,162,98300,132705,403030,322424,120909,-40303,0,-34405
5995958,2016,70,187680,89930,544272,NA,54427.2,108854.4,326563.2,97750
5995959,2016,282,39600,16500,71280,28512,7128,7128,28512,23100
5995960,2016,400,105240,48235,157860,63144,63144,-15786,0,57005
5995961,2016,239,361200,176300,722400,288960,216720,144480,288960,184900
5995962,2016,620,87220,40495,244216,97686.4,73264.8,0,97686.4,46725
5995963,2016,649,10150,4930,38570,19285,15428,15428,15428,5220
5995964,2016,620,299000,441600,747500,448500,373750,149500,299000,-142600
5995965,2016,742,91260,172380,54756,38329.2,21902.4,-5475.6,0,-81120
5995968,2016,113,192720,277035,481800,385440,NA,144540,289080,-84315
5995970,2016,265,269500,396165,1320550,792330,528220,-132055,0,-126665
5995971,2016,313,39780,53040,39780,19890,15912,15912,7956,-13260
5995972,2016,579,206160,197570,804024,643219.2,321609.6,80402.4,482414.4,8590
5995973,2016,711,118440,108570,426384,341107.2,85276.8,0,255830.4,9870
5995974,2016,980,9000,17400,17100,11970,8550,-1710,0,-8400
5995975,2016,853,29880,12450,122508,98006.4,12250.8,49003.2,73504.8,17430
5995977,2016,319,41800,33440,33440,20064,6688,0,6688,8360
5995978,2016,643,59080,109720,112252,78576.4,44900.8,11225.2,44900.8,-50640
5995979,2016,967,88960,129270,204608,143225.6,40921.6,81843.2,122764.8,-40310
5995981,2016,506,48000,23250,100800,80640,20160,10080,20160,24750
5995982,2016,398,216800,211380,823840,329536,164768,-82384,0,5420
5995984,2016,80,31520,27580,31520,15760,3152,6304,6304,3940
5995985,2016,70,205800,392000,617400,246960,185220,0,123480,-186200
5995986,2016,20,35040,49275,38544,26980.8,19272,15417.6,23126.4,-14235
5995987,2016,884,199200,291330,697200,557760,209160,139440,418320,-92130
5995988,2016,145,164920,318060,577220,346332,173166,57722,346332,-153140
5995989,2016,645,46950,65730,154935,123948,61974,-15493.5,NA,-18780
5995991,2016,259,6480,3060,5832,4082.4,1749.6,0,2332.8,3420
5995992,2016,395,282000,138650,423000,338400,42300,84600,84600,143350
5995993,2016,770,13120,12300,30176,24140.8,15088,-3017.6,0,820
5995995,2016,711,45450,54540,222705,178164,111352.5,22270.5,89082,-9090
5995996,2016,43,33210,29520,156087,93652.2,31217.4,0,62434.8,3690
5995998,2016,237,51900,24220,181650,72660,36330,72660,72660,27680
5995999,2016,577,153600,73600,261120,208896,26112,52224,156672,80000
5996000,2016,598,58080,79860,110352,44140.8,55176,22070.4,22070.4,-21780
5996001,2016,383,162240,237120,600288,240115.2,120057.6,0,240115.2,-74880
5996002,2016,833,189750,186300,626175,250470,62617.5,250470,375705,3450
5996003,2016,999,17280,15840,17280,8640,6912,5184,10368,1440
5996004,2016,112,6120,5440,25092,10036.8,5018.4,10036.8,5018.4,680
5996005,2016,565,68850,128520,55080,22032,11016,22032,11016,-59670
5996006,2016,542,11610,22360,30186,12074.4,9055.8,6037.2,6037.2,-10750
5996007,2016,105,75040,98490,375200,262640,37520,112560,150080,-23450
5996008,2016,494,153120,143550,489984,391987.2,146995.2,97996.8,195993.6,9570
5996009,2016,568,72360,64320,159192,111434.4,15919.2,15919.2,63676.8,8040
5996011,2016,927,22050,10710,66150,52920,13230,19845,26460,11340
5996012,2016,642,113640,104170,22728,13636.8,6818.4,9091.2,9091.2,9470
5996013,2016,32,194370,282720,971850,485925,485925,97185,388740,-88350
5996014,2016,489,NA,32940,85400,34160,42700,25620,17080,-15860
5996015,2016,596,2840,1420,1136,681.6,113.6,227.2,227.2,1420
5996017,2016,203,177100,261855,867790,347116,86779,-86779,0,-84755
5996018,2016,782,4160,6045,8320,4992,4160,3328,3328,-1885
5996019,2016,446,51000,99960,244800,122400,24480,73440,146880,-48960
5996020,2016,861,116880,107140,362328,181164,108698.4,108698.4,72465.6,9740
5996022,2016,194,78720,68880,94464,47232,18892.8,0,37785.6,9840
5996024,2016,574,26680,30015,109388,76571.6,43755.2,0,65632.8,-3335
5996025,2016,672,280500,272000,1065900,639540,532950,213180,213180,8500
5996026,2016,185,294400,287040,1118720,447488,111872,335616,447488,7360
5996027,2016,813,18360,33660,9180,7344,1836,-918,0,-15300
5996029,2016,883,35280,NA,67032,26812.8,13406.4,-6703.2,0,3920
5996030,2016,811,98250,193880,176850,88425,35370,35370,70740,-95630
5996031,2016,918,225680,108810,473928,331749.6,142178.4,-47392.8,0,116870
5996032,2016,256,50400,49000,25200,10080,12600,2520,10080,1400
5996034,2016,114,267360,392685,721872,505310.4,288748.8,0,144374.4,-125325
5996035,2016,661,423000,834720,1818900,909450,181890,-181890,0,-411720
5996036,2016,772,174900,250425,NA,411015,164406,246609,493218,-75525
5996037,2016,97,583200,286740,1749600,699840,349920,0,349920,296460
5996038,2016,574,49350,63450,212205,106102.5,42441,42441,127323,-14100
5996040,2016,606,148500,214500,178200,71280,71280,17820,35640,-66000
5996041,2016,83,98550,189800,59130,47304,29565,0,11826,-91250
5996042,2016,429,25200,16800,10080,5040,3024,1008,6048,8400
5996043,2016,811,111760,54610,234696,164287.2,70408.8,-23469.6,0,57150
5996045,2016,68,76240,66710,297336,118934.4,29733.6,118934.4,118934.4,9530
5996046,2016,657,104160,97650,510384,306230.4,102076.8,51038.4,204153.6,6510
5996047,2016,666,178800,348660,447000,312900,44700,134100,268200,-169860
5996048,2016,359,138060,260780,303732,151866,91119.6,30373.2,121492.8,-122720
5996049,2016,577,72640,35185,334144,133657.6,100243.2,66828.8,133657.6,37455
5996050,2016,60,111600,208320,145080,NA,72540,43524,29016,-96720
5996051,2016,152,45360,66150,40824,16329.6,20412,12247.2,8164.8,-20790
5996052,2016,167,32250,51600,54825,21930,5482.5,5482.5,32895,-19350
5996053,2016,81,53760,25200,107520,75264,43008,-10752,0,NA
5996054,2016,643,36520,54780,21912,13147.2,8764.8,2191.2,13147.2,-18260
5996055,2016,456,161100,236280,370530,222318,185265,148212,222318,-75180
5996057,2016,474,31590,56160,69498,27799.2,27799.2,-6949.8,0,-24570
5996058,2016,249,62560,29325,150144,120115.2,75072,-15014.4,0,33235
5996060,2016,451,8580,16720,42900,34320,21450,17160,17160,-8140
5996061,2016,695,159600,228000,383040,268128,114912,38304,153216,-68400
5996062,2016,108,434200,427520,1693380,1016028,508014,-169338,0,6680
5996063,2016,678,13440,6600,60480,48384,18144,12096,12096,6840
5996064,2016,796,358800,353280,430560,172224,43056,43056,86112,5520
5996066,2016,931,123480,176400,321048,128419.2,64209.6,128419.2,192628.8,-52920
5996067,2016,983,200550,194820,762090,609672,152418,152418,152418,5730
5996068,2016,915,140400,66300,154440,61776,77220,0,92664,74100
5996070,2016,350,167760,163100,33552,20131.2,6710.4,10065.6,20131.2,4660
5996071,2016,130,28320,11800,50976,30585.6,20390.4,-5097.6,0,16520
5996072,2016,312,110640,50710,475752,380601.6,237876,142725.6,285451.2,59930
5996073,2016,656,115050,56640,80535,32214,16107,0,48321,58410
5996074,2016,924,103500,101200,320850,192510,64170,96255,128340,2300
5996075,2016,167,87840,172020,131760,92232,13176,39528,52704,-84180
5996077,2016,897,370400,541710,1037120,829696,414848,0,414848,-171310
5996078,2016,152,168840,239190,641592,449114.4,128318.4,0,384955.2,-70350
5996079,2016,139,56280,25795,22512,11256,11256,4502.4,4502.4,30485
5996080,2016,960,59900,107820,107820,53910,53910,10782,43128,-47920
5996081,2016,138,504400,742050,353080,141232,141232,70616,141232,-237650
5996082,2016,935,16200,15750,43740,30618,13122,8748,26244,450
5996083,2016,258,269100,520260,780390,468234,312156,234117,156078,-251160
5996084,2016,816,388960,190060,116688,58344,46675.2,0,70012.8,198900
5996085,2016,820,48240,45560,188136,112881.6,18813.6,37627.2,75254.4,2680
5996086,2016,667,61360,53690,165672,82836,33134.4,-16567.2,0,7670
5996088,2016,490,358200,700480,1074600,752220,537300,-107460,0,-342280
5996089,2016,121,114960,220340,356376,285100.8,142550.4,71275.2,71275.2,-105380
5996090,2016,630,34880,67580,170912,136729.6,85456,-17091.2,0,-32700
5996093,2016,757,42000,16800,163800,65520,32760,0,65520,25200
5996096,2016,813,52700,94860,137020,109616,41106,54808,82212,-42160
5996097,2016,324,509250,502460,1884225,942112.5,942112.5,565267.5,376845,6790
5996099,2016,183,65160,29865,228060,159642,22806,45612,91224,35295
5996101,2016,796,57600,28350,178560,71424,17856,35712,71424,29250
5996102,2016,854,14560,NA,10192,5096,5096,3057.6,2038.4,-13520
5996104,2016,NA,166560,81545,782832,626265.6,313132.8,NA,469699.2,85015
5996105,2016,921,89100,130680,347490,138996,173745,69498,208494,-41580
5996106,2016,977,22800,19000,104880,73416,10488,0,20976,3800
5996108,2016,929,337950,660880,642105,321052.5,192631.5,0,256842,-322930
5996109,2016,372,88800,124875,319680,255744,95904,-31968,0,-36075
5996110,2016,522,756800,373670,3784000,1513600,1135200,-378400,0,383130
5996111,2016,895,56560,98980,5656,3959.2,1696.8,565.6,3393.6,-42420
5996112,2016,209,8400,3500,15120,6048,4536,6048,6048,4900
5996115,2016,363,227160,331275,726912,290764.8,363456,218073.6,290764.8,-104115
5996117,2016,142,218240,319920,611072,244428.8,61107.2,122214.4,366643.2,-101680
5996119,2016,628,33800,16055,135200,108160,54080,27040,81120,17745
5996120,2016,NA,160320,307280,561120,392784,56112,56112,112224,-146960
