ID,专利,商标,著作权
5988632,0,1,1
5988633,1,0,1
5988634,0,0,0
5988636,0,0,0
5988637,0,0,0
5988638,1,1,0
5988640,0,0,0
5988641,0,0,0
5988642,1,0,1
5988643,0,1,1
5988644,0,1,1
5988646,0,1,1
5988647,0,1,1
5988649,0,0,0
5988650,0,0,1
5988651,1,0,1
5988652,0,1,1
5988653,0,0,0
5988654,1,1,0
5988655,1,1,0
5988656,1,0,1
5988657,0,0,0
5988658,1,1,1
5988660,0,0,0
5988661,0,0,0
5988662,0,0,0
5988663,0,0,0
5988664,1,1,0
5988667,0,0,0
5988668,0,0,0
5988669,1,1,0
5988670,0,0,0
5988671,0,1,1
5988672,0,0,0
5988673,0,1,0
5988674,0,0,0
5988675,0,0,0
5988678,1,0,1
5988679,1,1,0
5988680,0,0,0
5988681,0,0,0
5988682,0,0,0
5988684,0,1,1
5988686,0,0,0
5988687,1,1,0
5988688,1,0,0
5988690,0,0,0
5988691,0,0,0
5988692,1,0,0
5988693,0,0,0
5988694,1,0,1
5988696,1,1,0
5988697,1,0,1
5988699,0,0,0
5988700,0,0,0
5988701,1,0,0
5988703,0,0,0
5988704,0,1,1
5988706,1,1,0
5988707,1,0,1
5988708,1,0,1
5988709,0,1,0
5988710,1,0,1
5988711,0,0,0
5988712,0,0,0
5988713,0,1,1
5988714,1,1,1
5988715,0,1,1
5988717,0,0,0
5988718,0,0,0
5988719,1,0,0
5988720,1,1,0
5988722,0,1,1
5988723,0,0,0
5988724,1,1,1
5988725,0,0,0
5988726,0,0,0
5988727,0,1,1
5988728,0,0,0
5988729,0,0,0
5988730,0,1,1
5988731,0,0,0
5988732,1,0,0
5988734,0,0,1
5988736,0,0,0
5988738,1,1,0
5988740,0,0,0
5988741,0,0,0
5988742,0,0,1
5988744,0,0,1
5988745,0,0,0
5988746,1,1,1
5988748,0,0,0
5988749,0,0,0
5988751,1,0,0
5988752,0,0,0
5988756,0,1,0
5988759,0,1,1
5988760,0,0,0
5988764,0,1,1
5988766,0,1,1
5988767,0,0,0
5988768,1,0,1
5988769,0,0,0
5988770,0,0,0
5988771,0,0,0
5988772,1,0,0
5988774,0,0,0
5988776,0,0,0
5988777,0,0,0
5988779,0,0,0
5988780,0,0,0
5988781,0,0,0
5988782,0,1,0
5988783,0,0,0
5988784,0,0,0
5988785,0,0,0
5988786,1,1,1
5988787,0,0,0
5988788,1,0,1
5988789,0,0,0
5988791,1,1,0
5988792,0,NA,0
5988794,0,0,0
5988795,0,1,1
5988796,0,0,0
5988797,0,0,0
5988799,0,0,0
5988800,0,0,0
5988801,1,1,0
5988802,0,0,0
5988803,0,0,0
5988804,0,0,0
5988806,0,0,0
5988808,0,0,0
5988809,1,0,1
5988810,0,1,1
5988812,0,1,1
5988813,0,0,0
5988814,0,0,0
5988815,0,0,0
5988816,0,0,0
5988819,0,0,0
5988821,0,1,0
5988822,0,NA,0
5988823,0,0,0
5988825,1,1,0
5988827,0,0,0
5988828,0,0,1
5988829,1,0,0
5988830,0,0,0
5988833,0,0,0
5988834,0,0,0
5988835,0,1,1
5988836,0,0,0
5988837,0,0,0
5988839,0,0,0
5988840,1,0,1
5988841,1,0,1
5988842,0,1,0
5988843,1,1,1
5988844,1,1,0
5988845,0,0,0
5988846,0,0,0
5988848,0,0,0
5988850,1,0,0
5988851,1,1,0
5988853,0,0,0
5988854,1,0,1
5988855,NA,0,0
5988856,1,1,1
5988857,0,1,0
5988858,1,1,1
5988859,1,1,1
5988860,0,0,0
5988862,0,1,1
5988864,0,1,1
5988865,1,1,1
5988866,1,1,1
5988867,0,0,0
5988868,0,0,0
5988869,0,0,0
5988870,0,0,0
5988871,0,1,1
5988872,0,0,0
5988873,0,1,1
5988875,1,1,0
5988876,1,1,1
5988877,1,1,1
5988878,0,0,0
5988879,0,0,0
5988880,0,0,0
5988882,0,0,0
5988883,0,0,0
5988884,1,0,1
5988888,0,0,0
5988889,0,1,1
5988890,1,NA,1
5988891,0,0,0
5988892,1,0,1
5988893,0,0,0
5988894,0,0,0
5988896,0,0,0
5988897,0,1,1
5988898,0,0,0
5988899,1,0,0
5988900,1,1,0
5988901,1,1,0
5988902,1,0,1
5988903,0,0,0
5988907,0,1,1
5988908,0,0,0
5988909,0,0,0
5988910,0,0,0
5988911,0,0,1
5988914,0,1,0
5988915,0,1,1
5988916,0,0,0
5988917,0,0,0
5988918,0,0,0
5988919,0,0,0
5988920,0,0,0
5988921,0,0,0
5988923,1,1,1
5988924,0,0,0
5988925,0,0,0
5988927,0,0,0
5988928,1,0,0
5988930,1,0,1
5988931,0,1,1
5988932,0,0,0
5988933,0,0,0
5988934,0,1,1
5988935,1,1,0
5988936,1,1,1
5988938,NA,1,1
5988939,0,0,0
5988940,0,0,0
5988941,1,1,1
5988942,1,1,0
5988943,0,0,1
5988944,0,1,0
5988945,0,0,0
5988946,1,1,0
5988948,0,0,0
5988950,1,1,0
5988951,1,1,0
5988952,1,1,0
5988953,1,1,0
5988954,NA,1,0
5988955,0,0,0
5988957,0,0,0
5988958,0,1,0
5988962,0,1,1
5988963,0,1,1
5988965,0,1,1
5988966,1,1,0
5988967,0,1,0
5988968,1,1,1
5988969,1,1,0
5988970,0,0,0
5988971,0,0,0
5988972,0,0,0
5988973,1,1,0
5988974,0,0,0
5988975,0,0,0
5988976,0,0,0
5988977,1,1,1
5988980,1,0,1
5988981,1,1,1
5988982,0,0,0
5988983,1,0,1
5988984,1,0,1
5988986,0,0,0
5988987,0,0,0
5988989,1,1,0
5988991,1,1,1
5988992,0,0,0
5988993,NA,0,0
5988995,1,1,0
5988996,0,0,NA
5988997,0,0,0
5988998,0,0,0
5988999,1,0,0
5989000,0,1,1
5989001,1,1,1
5989002,1,0,1
5989003,1,0,1
5989004,0,1,1
5989005,0,1,1
5989006,0,1,1
5989007,0,0,0
5989008,1,1,0
5989009,0,1,1
5989011,0,0,0
5989012,0,1,1
5989013,1,0,1
5989014,1,1,1
5989015,0,0,1
5989016,1,1,1
5989017,0,1,1
5989018,1,1,0
5989019,0,1,1
5989021,0,0,0
5989022,0,1,1
5989025,0,1,0
5989027,1,0,1
5989028,0,0,0
5989029,0,1,1
5989031,1,0,1
5989032,1,0,1
5989035,1,0,0
5989036,0,0,0
5989037,1,1,0
5989038,0,1,1
5989039,1,1,0
5989040,1,NA,NA
5989041,0,0,0
5989042,0,0,0
5989044,1,1,1
5989046,0,0,0
5989047,0,0,0
5989048,0,0,0
5989050,0,1,1
5989052,0,0,1
5989053,0,0,0
5989054,0,0,0
5989055,0,0,0
5989058,0,0,0
5989059,0,0,0
5989060,1,1,0
5989062,0,1,0
5989063,0,0,0
5989064,0,0,1
5989066,0,1,1
5989067,1,1,0
5989068,0,0,0
5989069,0,1,1
5989071,1,0,1
5989072,1,1,0
5989074,0,0,0
5989075,0,1,1
5989076,0,0,0
5989077,1,1,1
5989078,1,0,1
5989080,0,0,0
5989082,0,0,0
5989083,0,0,0
5989084,0,0,0
5989085,0,1,1
5989086,0,0,0
5989087,0,0,0
5989088,0,0,0
5989089,1,1,0
5989090,0,0,0
5989091,1,1,0
5989092,0,0,1
5989093,0,1,1
5989096,0,0,0
5989098,1,1,0
5989100,0,0,0
5989101,0,0,0
5989102,1,1,0
5989103,0,0,0
5989104,0,0,0
5989105,0,1,1
5989106,0,0,0
5989108,0,1,1
5989109,1,1,1
5989110,1,1,0
5989111,0,0,0
5989112,0,0,0
5989114,0,0,1
5989115,0,1,1
5989117,1,0,1
5989118,0,0,1
5989119,1,0,1
5989122,0,0,0
5989124,1,1,0
5989125,0,1,0
5989126,1,0,1
5989127,0,0,0
5989128,1,0,1
5989130,0,0,0
5989132,1,1,1
5989133,0,0,1
5989134,0,0,0
5989135,0,1,1
5989137,1,0,1
5989139,0,1,0
5989141,0,1,1
5989143,0,1,1
5989144,1,1,0
5989145,0,0,NA
5989147,1,0,1
5989149,0,0,0
5989150,1,0,1
5989151,1,0,1
5989152,1,1,0
5989155,1,1,1
5989156,0,1,0
5989157,0,0,0
5989158,1,1,0
5989159,0,0,0
5989160,0,0,0
5989161,0,0,0
5989163,0,0,1
5989164,0,0,0
5989165,0,0,0
5989166,1,1,0
5989167,1,0,1
5989168,0,0,0
5989169,0,1,0
5989172,0,0,0
5989173,1,0,1
5989174,1,1,1
5989175,0,1,0
5989176,0,1,1
5989177,0,0,0
5989179,0,0,0
5989180,0,0,0
5989181,0,0,0
5989182,0,1,1
5989183,0,0,0
5989184,0,0,0
5989185,0,1,1
5989186,0,0,0
5989187,0,1,0
5989188,0,1,0
5989189,0,1,1
5989191,0,0,0
5989193,0,0,0
5989195,0,0,0
5989196,0,1,1
5989197,1,0,1
5989199,0,1,1
5989200,1,0,0
5989201,1,1,1
5989202,0,0,0
5989204,0,0,0
5989205,1,1,0
5989206,0,1,1
5989207,0,1,1
5989208,1,0,1
5989209,1,1,1
5989212,0,1,1
5989213,0,1,1
5989214,1,1,0
5989215,1,0,0
5989216,0,1,0
5989217,0,0,0
5989218,0,0,0
5989222,1,0,0
5989223,0,0,0
5989225,0,0,0
5989226,0,0,0
5989227,0,0,0
5989228,1,0,1
5989229,0,0,0
5989230,1,0,1
5989231,0,1,0
5989232,0,0,0
5989234,0,0,0
5989235,0,1,0
5989236,0,0,0
5989237,0,0,0
5989238,0,0,0
5989242,1,0,1
5989243,1,1,0
5989244,1,1,0
5989246,0,0,0
5989247,0,0,0
5989249,0,0,0
5989251,1,0,1
5989252,0,0,0
5989253,0,0,0
5989256,0,0,0
5989258,1,0,1
5989259,0,0,1
5989260,1,0,1
5989261,1,1,1
5989262,1,0,1
5989264,0,1,0
5989265,1,1,0
5989266,0,0,0
5989268,0,0,0
5989269,0,0,0
5989270,0,0,0
5989271,1,1,1
5989272,0,0,0
5989273,0,0,0
5989274,1,1,1
5989275,0,0,0
5989276,0,1,1
5989277,0,0,0
5989278,1,0,0
5989279,1,0,1
5989282,1,1,1
5989283,NA,1,NA
5989284,1,0,1
5989285,0,0,0
5989286,0,0,0
5989287,0,0,0
5989289,1,0,1
5989290,0,0,0
5989291,0,1,1
5989293,0,0,0
5989294,1,1,1
5989295,0,0,0
5989296,0,1,1
5989297,0,0,0
5989299,1,1,1
5989300,1,0,1
5989301,0,1,1
5989302,1,1,1
5989303,1,1,1
5989304,0,0,0
5989305,0,0,0
5989306,0,0,0
5989307,0,1,0
5989309,1,0,0
5989310,0,0,0
5989312,0,0,0
5989313,0,1,1
5989314,0,1,0
5989316,0,0,0
5989318,0,0,0
5989320,1,0,0
5989321,0,0,0
5989322,0,0,0
5989323,0,0,0
5989324,1,1,0
5989325,0,1,1
5989326,0,1,1
5989327,1,1,0
5989329,1,0,0
5989330,0,0,0
5989331,0,0,0
5989333,1,0,0
5989334,0,0,0
5989335,1,1,0
5989336,1,0,1
5989339,0,1,1
5989340,0,0,0
5989341,1,1,1
5989343,1,1,0
5989344,0,0,0
5989345,1,1,0
5989346,1,1,1
5989347,1,0,1
5989349,1,1,1
5989350,0,1,1
5989351,0,1,1
5989352,1,0,1
5989353,0,0,NA
5989354,0,0,0
5989355,1,0,1
5989357,0,0,0
5989358,0,0,0
5989359,1,0,1
5989360,0,1,1
5989361,0,0,0
5989362,0,1,1
5989363,0,0,0
5989364,0,1,0
5989365,0,0,0
5989366,0,0,0
5989368,1,1,1
5989369,0,1,1
5989370,0,0,0
5989371,0,0,0
5989373,1,1,0
5989374,0,0,0
5989375,0,0,1
5989376,1,1,0
5989377,0,0,0
5989378,NA,0,0
5989379,0,0,0
5989380,0,0,0
5989381,1,0,0
5989382,0,0,0
5989383,0,0,0
5989385,0,1,1
5989386,1,0,1
5989387,0,1,1
5989388,1,1,0
5989389,1,1,0
5989391,0,0,0
5989392,0,0,0
5989393,1,0,1
5989394,0,0,0
5989396,1,1,1
5989397,0,0,0
5989398,0,0,0
5989399,0,0,0
5989400,0,0,0
5989401,0,0,1
5989403,1,1,0
5989404,1,1,0
5989405,1,NA,1
5989407,1,0,0
5989408,0,0,0
5989409,0,0,0
5989410,1,1,0
5989411,1,0,1
5989412,0,0,0
5989413,1,1,1
5989414,1,1,1
5989415,0,0,0
5989416,0,1,0
5989417,1,1,1
5989419,0,1,1
5989420,0,0,0
5989421,0,1,1
5989423,1,1,1
5989424,1,0,1
5989425,0,1,0
5989427,1,1,0
5989429,0,0,0
5989430,1,0,0
5989431,0,0,0
5989433,1,0,1
5989435,0,0,1
5989436,0,0,0
5989437,0,0,0
5989438,0,0,0
5989439,0,1,0
5989440,0,1,1
5989442,1,0,1
5989443,1,1,0
5989444,1,1,1
5989445,0,0,0
5989446,0,0,0
5989447,0,0,0
5989448,1,1,0
5989449,0,0,0
5989450,0,1,1
5989452,0,0,0
5989453,0,0,0
5989454,1,0,1
5989456,1,1,1
5989457,1,1,1
5989458,1,0,1
5989459,0,0,0
5989460,0,0,0
5989461,0,0,0
5989462,1,1,1
5989463,0,0,0
5989464,0,0,1
5989465,1,0,1
5989467,0,0,0
5989469,0,0,0
5989470,1,1,0
5989473,0,0,0
5989474,1,0,1
5989475,1,0,1
5989476,0,1,1
5989477,0,0,0
5989478,1,1,1
5989479,0,1,1
5989480,0,0,0
5989481,1,1,1
5989482,1,1,1
5989483,0,0,0
5989485,1,0,1
5989486,0,1,1
5989487,0,0,0
5989488,0,0,0
5989489,1,1,1
5989490,1,1,0
5989492,1,0,1
5989493,0,0,0
5989494,0,0,0
5989495,0,1,1
5989496,1,0,1
5989498,0,0,0
5989499,0,0,0
5989500,0,0,0
5989501,NA,0,0
5989502,1,0,1
5989503,0,0,0
5989505,0,0,0
5989506,1,1,0
5989507,0,0,0
5989510,1,1,1
5989511,1,1,1
5989514,1,0,1
5989516,0,1,1
5989517,0,0,0
5989518,0,1,1
5989520,0,1,1
5989521,0,0,NA
5989522,1,1,0
5989523,0,1,0
5989524,1,0,1
5989525,0,1,1
5989527,0,0,0
5989528,0,0,1
5989529,1,0,1
5989530,1,0,1
5989531,0,1,1
5989534,1,0,0
5989535,0,0,0
5989536,1,1,1
5989538,0,0,0
5989539,0,0,0
5989540,1,0,0
5989541,0,0,0
5989542,1,1,1
5989543,0,0,0
5989544,0,0,1
5989545,0,1,0
5989546,0,NA,1
5989547,1,1,0
5989549,1,1,0
5989550,1,1,0
5989551,0,1,1
5989552,0,0,0
5989554,0,0,0
5989555,0,0,0
5989557,0,1,1
5989559,1,0,1
5989560,0,1,0
5989563,0,1,0
5989565,1,1,1
5989566,1,1,1
5989567,0,1,0
5989568,1,0,1
5989569,0,0,0
5989570,0,0,0
5989571,0,0,0
5989572,0,0,0
5989574,0,0,0
5989575,1,1,1
5989576,0,0,0
5989577,0,0,0
5989578,1,0,0
5989579,0,1,1
5989580,0,1,1
5989581,1,1,1
5989582,1,1,1
5989583,1,1,0
5989584,0,1,1
5989586,0,1,1
5989587,1,1,0
5989588,0,0,1
5989589,1,0,1
5989590,0,0,0
5989592,1,0,0
5989593,0,0,1
5989594,0,0,0
5989595,0,1,0
5989596,1,0,0
5989600,0,0,0
5989601,1,1,0
5989602,0,1,1
5989603,0,0,0
5989604,0,0,0
5989605,0,0,0
5989606,1,1,0
5989607,0,1,1
5989608,0,1,1
5989609,1,0,1
5989610,0,0,0
5989611,0,1,1
5989612,0,0,0
5989613,0,0,0
5989615,0,0,0
5989616,0,0,0
5989617,1,NA,0
5989618,0,0,0
5989619,0,1,1
5989620,0,0,0
5989622,0,0,0
5989624,0,1,1
5989625,0,0,0
5989626,1,0,1
5989627,0,1,1
5989628,0,0,0
5989629,1,1,1
5989630,0,1,1
5989631,1,1,1
5989632,0,1,0
5989633,0,0,0
5989634,1,1,NA
5989635,0,1,1
5989636,0,0,0
5989637,0,0,0
5989638,1,1,1
5989640,0,0,0
5989641,0,0,0
5989642,0,0,1
5989643,0,1,1
5989644,0,1,1
5989646,0,0,0
5989647,0,1,1
5989648,1,1,1
5989649,0,0,0
5989652,1,0,1
5989654,0,0,0
5989656,0,1,1
5989657,0,0,0
5989658,0,1,1
5989659,0,0,1
5989661,1,1,1
5989662,1,1,0
5989664,0,0,1
5989665,0,1,0
5989667,1,0,1
5989669,0,1,1
5989670,1,1,0
5989671,0,0,0
5989673,0,0,1
5989674,1,0,1
5989676,0,1,1
5989677,0,0,1
5989678,1,1,1
5989679,1,0,1
5989680,1,1,0
5989681,0,0,0
5989682,0,1,1
5989683,1,1,1
5989684,1,0,1
5989685,0,1,1
5989686,0,0,0
5989687,0,1,1
5989688,0,0,0
5989690,0,0,0
5989691,0,1,0
5989692,1,1,0
5989693,0,0,0
5989694,1,1,0
5989696,0,0,0
5989698,0,0,0
5989700,1,1,1
5989701,0,0,0
5989702,0,1,1
5989703,1,1,0
5989705,0,0,0
5989706,1,1,0
5989708,0,1,1
5989709,0,1,1
5989710,0,0,0
5989712,0,0,0
5989713,1,1,1
5989714,0,1,1
5989715,1,1,NA
5989716,0,0,0
5989717,NA,0,1
5989718,0,0,0
5989719,0,0,0
5989720,1,1,1
5989721,0,0,1
5989723,0,0,0
5989725,0,0,0
5989726,0,0,0
5989728,1,1,0
5989729,1,0,1
5989730,0,1,1
5989731,0,NA,0
5989733,0,1,0
5989734,0,1,1
5989735,0,0,0
5989736,0,0,0
5989739,0,0,0
5989740,0,1,0
5989741,0,0,0
5989742,0,0,0
5989743,1,0,0
5989744,0,0,0
5989745,0,0,0
5989746,0,0,0
5989747,0,0,0
5989748,0,0,0
5989749,0,0,1
5989751,0,0,1
5989752,0,0,0
5989753,1,1,1
5989754,0,0,0
5989755,0,0,0
5989758,0,1,1
5989759,0,0,0
5989760,0,0,0
5989761,1,0,1
5989762,1,0,1
5989763,1,1,1
5989765,0,0,0
5989767,0,0,0
5989768,0,0,0
5989769,1,1,1
5989771,0,0,0
5989772,1,1,1
5989774,0,0,0
5989775,0,0,0
5989776,1,1,0
5989777,NA,0,0
5989778,0,1,1
5989780,1,0,1
5989781,0,0,0
5989782,0,0,0
5989783,0,0,0
5989785,0,1,1
5989789,0,0,0
5989790,1,1,0
5989791,0,0,0
5989793,0,0,0
5989794,0,0,0
5989796,0,0,0
5989797,0,0,0
5989799,0,0,0
5989800,0,0,1
5989801,0,0,0
5989802,0,0,0
5989803,0,0,0
5989806,0,1,1
5989807,1,0,1
5989808,0,0,0
5989809,1,0,0
5989811,0,1,1
5989812,0,0,0
5989813,0,0,0
5989814,0,0,0
5989815,1,0,0
5989817,1,0,1
5989818,0,1,1
5989819,0,0,0
5989820,0,0,0
5989821,1,1,0
5989822,0,0,0
5989823,1,1,1
5989824,1,1,0
5989826,0,0,0
5989828,NA,NA,1
5989830,0,0,0
5989831,0,0,0
5989832,0,0,0
5989833,0,0,0
5989834,0,0,0
5989836,0,0,1
5989838,1,0,1
5989839,1,0,0
5989840,0,0,0
5989842,1,0,1
5989845,0,0,0
5989846,0,0,0
5989847,1,1,1
5989848,1,0,0
5989849,0,0,0
5989850,0,0,0
5989851,0,0,0
5989852,1,0,1
5989855,1,1,1
5989857,0,1,1
5989858,0,0,0
5989859,0,0,0
5989860,0,1,1
5989861,0,1,1
5989862,0,1,1
5989864,0,0,0
5989865,0,0,0
5989866,1,1,0
5989867,0,0,0
5989868,0,0,0
5989870,0,0,0
5989872,0,1,1
5989873,0,0,1
5989875,0,0,0
5989876,0,0,0
5989877,0,0,0
5989878,1,0,0
5989880,1,1,0
5989881,0,0,0
5989882,0,0,0
5989883,0,1,0
5989885,1,1,1
5989886,0,0,0
5989887,0,0,0
5989888,0,0,0
5989890,0,0,0
5989891,0,0,1
5989892,0,0,0
5989895,0,0,0
5989896,0,1,1
5989897,0,0,0
5989898,1,1,1
5989899,0,0,0
5989901,1,0,0
5989902,1,1,0
5989903,0,0,0
5989904,0,0,0
5989906,0,1,1
5989908,0,0,0
5989909,0,0,0
5989910,0,0,0
5989911,0,0,0
5989913,1,0,1
5989915,1,0,1
5989919,1,1,0
5989920,0,0,0
5989921,0,0,0
5989924,1,1,1
5989926,0,0,0
5989927,0,0,1
5989928,1,0,1
5989930,0,0,0
5989933,0,1,1
5989934,0,1,1
5989935,0,0,0
5989936,0,0,0
5989937,0,0,0
5989938,0,NA,0
5989939,1,0,1
5989940,0,0,0
5989941,0,0,0
5989943,0,0,0
5989944,0,0,0
5989945,0,1,1
5989946,1,1,0
5989948,1,0,0
5989949,0,1,1
5989950,1,0,0
5989951,0,0,0
5989954,1,1,0
5989955,1,1,0
5989957,1,0,1
5989958,0,0,1
5989959,1,1,0
5989960,0,0,0
5989961,0,0,0
5989963,1,1,0
5989966,0,0,0
5989967,0,1,1
5989969,0,0,0
5989970,1,0,1
5989971,1,1,1
5989972,0,0,0
5989973,0,1,0
5989974,0,0,0
5989975,1,0,1
5989977,0,1,0
5989978,0,0,0
5989979,0,1,1
5989980,0,0,0
5989981,0,NA,1
5989982,0,0,0
5989983,0,1,1
5989984,1,0,1
5989985,1,1,0
5989986,0,0,0
5989987,0,1,0
5989988,0,0,0
5989989,0,0,0
5989990,0,0,0
5989991,0,1,1
5989992,0,0,0
5989993,0,0,0
5989994,0,1,1
5989995,0,0,0
5989996,0,0,0
5989997,0,0,0
5989998,0,0,0
5989999,1,1,0
5990000,1,1,0
5990002,0,0,0
5990003,0,0,0
5990004,0,0,0
5990005,1,1,1
5990008,0,1,1
5990009,1,0,1
5990010,1,1,1
5990011,0,0,0
5990012,1,0,1
5990013,1,0,1
5990014,0,NA,0
5990015,0,1,1
5990016,0,0,0
5990017,0,0,0
5990018,0,0,0
5990020,0,0,1
5990021,1,0,1
5990022,1,0,1
5990023,0,1,1
5990024,1,0,1
5990025,1,0,1
5990026,1,0,1
5990027,0,0,0
5990028,0,1,0
5990029,1,0,1
5990030,1,0,0
5990031,1,0,1
5990034,0,0,0
5990035,0,0,0
5990036,0,1,1
5990037,0,0,0
5990038,0,1,0
5990040,0,0,0
5990041,1,0,1
5990042,0,0,0
5990043,0,1,1
5990044,0,0,0
5990045,0,0,0
5990046,1,1,0
5990048,1,1,0
5990049,0,0,0
5990050,1,0,0
5990053,1,0,1
5990054,0,0,0
5990056,0,0,0
5990057,1,1,0
5990059,0,0,0
5990060,1,1,0
5990061,0,1,1
5990062,0,0,0
5990063,0,0,0
5990064,1,0,1
5990065,0,1,1
5990067,1,0,0
5990068,0,1,0
5990069,0,0,0
5990071,0,0,0
5990072,0,0,0
5990073,0,0,0
5990074,0,1,1
5990076,0,1,0
5990077,1,0,1
5990079,0,1,1
5990080,1,1,0
5990082,0,1,1
5990083,1,1,1
5990084,0,0,0
5990085,0,0,0
5990086,0,0,0
5990087,0,NA,0
5990088,1,1,1
5990089,0,1,0
5990090,0,0,0
5990091,0,1,1
5990092,1,1,0
5990093,1,1,1
5990094,0,0,0
5990096,0,0,NA
5990097,1,1,1
5990098,0,0,0
5990099,0,0,0
5990100,1,1,1
5990101,1,1,1
5990102,0,0,0
5990103,0,1,1
5990105,0,0,1
5990106,0,1,1
5990107,1,0,1
5990108,0,0,0
5990109,1,0,1
5990110,0,0,0
5990112,0,0,0
5990113,1,0,1
5990114,1,0,1
5990115,1,0,1
5990116,1,1,0
5990117,0,0,0
5990118,0,0,0
5990119,1,1,0
5990120,0,1,1
5990121,0,1,0
5990122,1,1,0
5990123,1,1,1
5990124,0,0,0
5990126,0,0,0
5990128,0,0,0
5990130,1,1,0
5990131,0,0,0
5990133,0,0,0
5990134,1,1,0
5990136,0,0,0
5990138,0,0,0
5990139,1,1,0
5990140,1,1,1
5990141,1,1,0
5990142,1,0,0
5990143,0,0,0
5990144,1,0,1
5990145,0,0,1
5990146,0,0,0
5990147,0,0,0
5990148,1,1,1
5990149,0,0,0
5990150,0,0,1
5990151,0,0,0
5990152,0,1,1
5990154,0,0,0
5990155,0,0,0
5990156,1,0,1
5990157,0,1,0
5990158,1,NA,1
5990159,0,1,1
5990160,1,1,0
5990161,0,0,0
5990162,1,0,0
5990163,0,0,0
5990164,0,0,0
5990166,1,1,1
5990167,1,1,0
5990168,1,0,NA
5990169,0,0,0
5990171,0,0,0
5990172,0,0,0
5990173,0,0,0
5990174,0,0,0
5990177,1,0,1
5990178,0,1,1
5990179,0,0,0
5990180,0,0,0
5990181,1,0,1
5990182,1,0,1
5990183,0,1,1
5990185,0,1,1
5990186,0,0,0
5990187,1,1,1
5990188,0,1,1
5990189,1,1,1
5990190,1,0,0
5990191,0,0,0
5990192,0,0,0
5990194,1,1,1
5990195,1,0,1
5990197,0,0,0
5990198,0,0,0
5990199,0,0,0
5990200,0,0,0
5990201,0,1,1
5990203,0,0,0
5990204,1,0,1
5990205,0,1,1
5990206,1,1,0
5990207,1,0,0
5990208,0,0,0
5990209,1,1,0
5990212,1,0,1
5990213,1,1,1
5990214,1,1,0
5990216,1,1,NA
5990217,0,0,0
5990218,1,1,0
5990220,1,1,1
5990221,0,0,0
5990222,1,0,0
5990224,0,0,0
5990226,1,0,0
5990227,0,0,0
5990228,0,0,0
5990229,1,1,0
5990230,1,1,1
5990231,0,1,1
5990232,0,1,0
5990233,1,1,1
5990234,0,0,0
5990235,1,0,1
5990236,0,0,0
5990237,0,0,0
5990238,1,1,1
5990239,1,1,0
5990240,0,0,0
5990241,0,1,0
5990242,1,0,1
5990243,1,1,0
5990244,0,1,0
5990246,1,0,1
5990247,0,0,0
5990248,0,0,0
5990249,0,1,0
5990250,0,0,0
5990251,0,0,0
5990253,0,1,1
5990255,1,0,0
5990256,1,1,1
5990257,0,0,0
5990258,0,1,1
5990259,0,0,0
5990260,0,0,0
5990262,0,1,1
5990263,1,1,0
5990265,0,1,1
5990266,0,0,0
5990268,0,0,0
5990269,1,1,1
5990270,1,1,1
5990271,0,0,0
5990273,0,0,0
5990274,0,1,0
5990275,0,0,0
5990276,0,0,1
5990278,1,0,1
5990279,0,0,0
5990281,0,0,0
5990282,1,0,1
5990283,0,0,0
5990284,1,1,1
5990285,0,0,0
5990286,1,1,0
5990288,1,1,0
5990289,1,NA,1
5990290,1,1,1
5990291,1,1,0
5990292,0,0,0
5990293,0,0,0
5990294,0,0,0
5990296,1,1,1
5990297,0,0,0
5990298,0,0,0
5990299,0,1,1
5990300,1,1,0
5990301,0,0,0
5990303,1,1,0
5990304,0,0,0
5990307,1,1,1
5990309,1,0,0
5990310,1,0,0
5990311,0,0,0
5990312,1,0,1
5990314,0,1,1
5990315,1,1,0
5990316,1,0,0
5990317,1,1,1
5990318,0,0,0
5990319,1,1,0
5990320,0,0,0
5990321,0,0,0
5990322,0,0,0
5990324,0,0,0
5990325,1,1,1
5990326,1,1,1
5990327,1,0,1
5990328,1,0,1
5990329,1,0,0
5990330,0,0,0
5990331,0,1,0
5990332,0,0,0
5990333,0,0,0
5990334,0,0,0
5990335,0,0,0
5990336,0,1,1
5990337,1,0,1
5990338,1,1,1
5990339,0,0,0
5990340,0,0,0
5990341,0,0,0
5990343,NA,0,0
5990344,0,0,0
5990345,1,0,0
5990346,0,1,1
5990349,1,1,1
5990350,1,0,1
5990352,0,0,0
5990354,0,1,0
5990355,0,0,0
5990356,0,0,0
5990357,0,0,0
5990358,1,1,1
5990359,0,0,0
5990361,0,0,0
5990364,0,1,1
5990365,0,1,1
5990366,1,1,0
5990367,0,0,0
5990368,0,1,1
5990369,0,1,1
5990370,1,0,1
5990371,0,0,0
5990372,NA,0,0
5990373,0,0,0
5990374,1,1,0
5990375,0,0,0
5990376,1,1,0
5990377,0,0,0
5990378,0,0,0
5990380,0,0,0
5990381,1,1,1
5990383,1,1,0
5990384,1,0,1
5990385,0,0,0
5990386,0,0,0
5990387,0,0,0
5990389,1,0,0
5990391,0,0,0
5990392,0,1,1
5990393,0,NA,0
5990394,0,0,0
5990395,1,0,0
5990397,0,1,1
5990399,0,0,0
5990400,0,0,0
5990401,1,0,1
5990402,1,0,1
5990403,0,1,1
